date,keyword,ticker count
20220118,giant,"[('MSFT', 3), ('ATVI', 3), ('ZNGA', 3), ('BABA', 2), ('GOOGL', 2), ('AMZN', 2), ('BHP', 2), ('GS', 2), ('TTWO', 2), ('FB', 2), ('XOM', 1), ('BLK', 1), ('GLNCY', 1), ('FCX', 1), ('MA', 1), ('COIN', 1), ('GSBD', 1), ('ALEX', 1), ('EA', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('SNEJF', 1), ('SONY', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1), ('MELI', 1), ('F', 1), ('RIVN', 1), ('C', 1), ('SONO', 1), ('GOOG', 1), ('YELP', 1), ('AAPL', 1), ('SPOT', 1), ('MTCH', 1), ('NYT', 1)]"
20220118,COVID,"[('LUV', 1)]"
20220118,IBM_Red_Hat,"[('BABA', 1)]"
20220118,Russia,"[('BABA', 1)]"
20220118,handset,"[('AAPL', 1), ('ERIC', 1)]"
20220118,Foxconn,"[('STLA.MI', 1)]"
20220118,organization,"[('RSKD', 1), ('MNDY', 1), ('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,volume,"[('IBKR', 1), ('CDNS', 1), ('TSLA', 1), ('GSBD', 1), ('CME', 1), ('KO', 1)]"
20220118,Macellum,"[('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('WMT', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1)]"
20220118,Kazunari_Kamakura,"[('TM', 2)]"
20220118,Pepsi,"[('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1)]"
20220118,issuance,"[('C', 1)]"
20220118,design,"[('CDNS', 2), ('TSLA', 2)]"
20220118,Democratic,"[('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,laptop,"[('TM', 1)]"
20220118,Woods,"[('XOM', 1)]"
20220118,faceplant,"[('SCHW', 1)]"
20220118,microscope,"[('STLA.MI', 1)]"
20220118,record,"[('GSBD', 3), ('BLK', 2), ('TM', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1), ('CDNS', 1), ('TSLA', 1), ('CME', 1)]"
20220118,Rick_Larsen,"[('VZ', 2), ('T-PC', 1), ('EANAX', 1), ('JBLU', 1), ('T', 1), ('AAL', 1), ('UAL', 1), ('BA', 1), ('FDX', 1)]"
20220118,Tel_Aviv,"[('RSKD', 1), ('MNDY', 1)]"
20220118,Charles_Schwab,"[('BABA', 1), ('ATVI', 1)]"
20220118,lending,"[('IBKR', 1), ('GSBD', 1)]"
20220118,flower,"[('WFC-PD', 1)]"
20220118,Medora_Clai_Reading,"[('LUV', 1)]"
20220118,Starbucks,"[('SBUX', 1)]"
20220118,Thomas_Mathews,"[('BLK', 1)]"
20220118,worry,"[('BABA', 1), ('MSFT', 1), ('GOOGL', 1), ('AMZN', 1), ('RY', 1), ('BLK', 1)]"
20220118,SMBC,"[('TM', 1)]"
20220118,Office,"[('PINS', 1), ('XRSMF', 1), ('SNEJF', 1), ('SONY', 1), ('AAPL', 1), ('FB', 1), ('ZNGA', 1), ('AMZN', 1), ('ATVI', 1), ('GOOG', 1), ('GOOGL', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('TTWO', 1), ('MSFT', 1)]"
20220118,walk,"[('STLA.MI', 1), ('PTON', 1)]"
20220118,disappointment,"[('BLK', 1)]"
20220118,deployment,"[('VZ', 4), ('T-PC', 3), ('EANAX', 2), ('T', 2), ('BA', 2), ('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('JBLU', 1), ('AAL', 1), ('UAL', 1), ('FDX', 1), ('T-PA', 1), ('JAPSY', 1), ('JPNRF', 1)]"
20220118,controversy,"[('ZNGA', 2), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,revision,"[('MELI', 1)]"
20220118,Mike_Mayo,"[('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1)]"
20220118,temperature,"[('BLK', 1)]"
20220118,medium,"[('AAPL', 2), ('FB', 2), ('GOOG', 2), ('GOOGL', 2), ('AMZN', 2), ('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('SHOP', 1), ('PBR-A', 1), ('REPYY', 1), ('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1), ('SONO', 1), ('YELP', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,thing,"[('BLK', 2), ('GS', 2), ('STLA.MI', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1), ('NYT', 1), ('TTWO', 1), ('FB', 1), ('ZNGA', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,lead,"[('F', 1), ('RIVN', 1), ('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,g_wireless,"[('EANAX', 1), ('VZ', 1), ('JBLU', 1), ('T', 1), ('AAL', 1), ('UAL', 1), ('BA', 1), ('FDX', 1), ('AAPL', 1), ('ERIC', 1)]"
20220118,Bolt_EUV,"[('BLNK', 1), ('GM', 1), ('ABM', 1)]"
20220118,differentiation,"[('STLA.MI', 1)]"
20220118,barrier,"[('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,Intelligence,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,risankizumab,"[('ABBV', 1)]"
20220118,Gaming,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,phenomenon,"[('BLK', 1)]"
20220118,peak,"[('RY', 1)]"
20220118,boycott,"[('BLK', 1)]"
20220118,Solo,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1)]"
20220118,bankruptcy,"[('CLR', 1), ('CHK', 1)]"
20220118,Intercontinental_Exchange,"[('MA', 1), ('COIN', 1)]"
20220118,manager,"[('BLK', 4), ('GOOG', 1), ('GOOGL', 1), ('CRM', 1), ('FB', 1), ('FWAFX', 1), ('AMZN', 1), ('AAPL', 1), ('MSFT', 1)]"
20220118,service,"[('MSFT', 4), ('ATVI', 4), ('BABA', 3), ('GOOGL', 3), ('AMZN', 3), ('VZ', 3), ('SONY', 3), ('ZNGA', 3), ('EANAX', 2), ('T', 2), ('BA', 2), ('SNEJF', 2), ('AAPL', 2), ('FB', 2), ('GOOG', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('TTWO', 2), ('T-PC', 2), ('SBUX', 1), ('GSBD', 1), ('PTON', 1), ('JBLU', 1), ('AAL', 1), ('UAL', 1), ('FDX', 1), ('SQ', 1), ('PINS', 1), ('XRSMF', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('MELI', 1), ('BK', 1), ('T-PA', 1), ('JAPSY', 1), ('JPNRF', 1), ('SONO', 1), ('YELP', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,loan,"[('BABA', 1), ('ATVI', 1), ('IBKR', 1), ('RY', 1), ('BNS', 1), ('C', 1)]"
20220118,headcount,"[('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1), ('GSBD', 1)]"
20220118,Cushing,"[('BLK', 1)]"
20220118,GM,"[('BLNK', 2), ('GM', 2), ('ABM', 1)]"
20220118,house,"[('CDNS', 2), ('TSLA', 2), ('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,content,"[('SNEJF', 2), ('SONY', 2), ('ZNGA', 2), ('ATVI', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('TTWO', 2), ('MSFT', 2), ('PINS', 1), ('XRSMF', 1), ('AAPL', 1), ('FB', 1), ('AMZN', 1), ('GOOG', 1), ('GOOGL', 1), ('ALEX', 1), ('EA', 1), ('GS', 1)]"
20220118,attrition,"[('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,Luiza,"[('MELI', 1)]"
20220118,mistake,"[('BHP', 1), ('GLNCY', 1), ('FCX', 1)]"
20220118,Chinese_Embassy,"[('BABA', 1)]"
20220118,Canada,"[('BLNK', 2), ('GM', 2), ('SBUX', 1), ('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('ABM', 1), ('BNS', 1), ('C', 1)]"
20220118,Ford,"[('F', 1), ('RIVN', 1)]"
20220118,Jill_Carey_Hall,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1)]"
20220118,bread,"[('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,scope,"[('AAPL', 1), ('ERIC', 1), ('XOM', 1), ('CVX', 1)]"
20220118,Suncor,"[('SU', 1)]"
20220118,drop,"[('GSBD', 1), ('RY', 1), ('MELI', 1), ('TM', 1)]"
20220118,surprise,"[('GSBD', 2), ('SBUX', 1), ('PTON', 1)]"
20220118,bonus,"[('GSBD', 2)]"
20220118,China_Internet_Data_Center,"[('SBUX', 1)]"
20220118,team,"[('BHP', 1), ('GLNCY', 1), ('FCX', 1), ('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('WMT', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1), ('BLK', 1), ('VZ', 1), ('T-PC', 1), ('NYT', 1), ('GS', 1), ('TTWO', 1), ('FB', 1), ('ZNGA', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,complacency,"[('EPGNF', 1), ('M', 1), ('PDVAX', 1), ('PDAAX', 1), ('PDICX', 1), ('PDIIX', 1), ('PDNIX', 1), ('PDVBX', 1), ('PDVDX', 1), ('PDVPX', 1), ('WMT', 1), ('NKE', 1), ('BBY', 1), ('DKS', 1), ('UA', 1), ('UAA', 1)]"
20220118,cancellation,"[('DAL', 1), ('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1)]"
20220118,blog,"[('MA', 1), ('COIN', 1), ('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,CME_Groups,"[('CME', 1)]"
20220118,BofA.,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1)]"
20220118,labor,"[('GSBD', 2), ('BLK', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1)]"
20220118,Ant_Financial,"[('BABA', 1)]"
20220118,BlackRock_Investment_Institute,"[('BLK', 1)]"
20220118,attention,"[('ZNGA', 2), ('PTON', 1), ('GSBD', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('BLK', 1), ('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,sprint,"[('BK', 1)]"
20220118,AAPL,"[('GOOG', 1), ('GOOGL', 1), ('CRM', 1), ('FB', 1), ('FWAFX', 1), ('AMZN', 1), ('AAPL', 1), ('MSFT', 1)]"
20220118,transcription,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,subscriber,"[('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1)]"
20220118,Craig_Federighi,"[('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,job,"[('WFC-PD', 2), ('STLA.MI', 1), ('BLK', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('GS', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1)]"
20220118,loyalty,"[('SQ', 1)]"
20220118,threat,"[('GSBD', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1), ('MELI', 1), ('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,University_of_Utah,"[('BLK', 1)]"
20220118,Fed,"[('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('GSBD', 1), ('CME', 1), ('SCHW', 1), ('BLK', 1)]"
20220118,vision,"[('STLA.MI', 1), ('PINS', 1), ('XRSMF', 1), ('SNEJF', 1), ('SONY', 1), ('AAPL', 1), ('FB', 1), ('ZNGA', 1), ('AMZN', 1), ('ATVI', 1), ('GOOG', 1), ('GOOGL', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('TTWO', 1), ('MSFT', 1)]"
20220118,man,"[('STLA.MI', 1), ('SONY', 1), ('MSFT', 1), ('ATVI', 1)]"
20220118,Apple,"[('AAPL', 5), ('GOOG', 4), ('GOOGL', 4), ('FB', 4), ('AMZN', 4), ('MSFT', 3), ('CDNS', 2), ('TSLA', 2), ('SNEJF', 2), ('SONY', 2), ('ZNGA', 2), ('ATVI', 2), ('NLOK', 2), ('TCEHY', 2), ('TCTZF', 2), ('CRM', 1), ('FWAFX', 1), ('ERIC', 1), ('GSBD', 1), ('PINS', 1), ('XRSMF', 1), ('TTWO', 1), ('NUAN', 1), ('ALEX', 1), ('EA', 1), ('SONO', 1), ('YELP', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,rein,"[('GSBD', 1)]"
20220118,professional,"[('GSBD', 1)]"
20220118,Tanzanian,"[('BHP', 1), ('GLNCY', 1), ('FCX', 1)]"
20220118,reversal,"[('BK', 1)]"
20220118,ship,"[('TM', 1)]"
20220118,breakup,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,committee,"[('T-PC', 1), ('VZ', 1), ('SONO', 1), ('AMZN', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('YELP', 1), ('AAPL', 1), ('ZNGA', 1), ('SPOT', 1), ('MTCH', 1)]"
20220118,Noida,"[('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1)]"
20220118,consultancy,"[('SBUX', 1)]"
20220118,Taiwan_Semiconductor_Manufacturing,"[('CDNS', 1), ('TSLA', 1)]"
20220118,StockCharts.com,"[('SCHW', 1)]"
20220118,development,"[('MSFT', 2), ('GS', 2), ('STLA.MI', 1), ('BABA', 1), ('GOOGL', 1), ('AMZN', 1), ('EVT.DE', 1), ('LLY', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1), ('CDNS', 1), ('TSLA', 1), ('XOM', 1), ('CVX', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1)]"
20220118,~3,"[('GOOG', 1), ('GOOGL', 1), ('CRM', 1), ('FB', 1), ('FWAFX', 1), ('AMZN', 1), ('AAPL', 1), ('MSFT', 1)]"
20220118,quo,"[('MA', 1), ('COIN', 1)]"
20220118,consolidation,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1), ('KO', 1)]"
20220118,fine,"[('WFC-PD', 1)]"
20220118,Citigroup,"[('C', 3), ('GSBD', 2), ('BNS', 1)]"
20220118,token,"[('COIN', 2), ('MA', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1)]"
20220118,wrongdoing,"[('TEVA', 1)]"
20220118,SA,"[('MELI', 1)]"
20220118,industrial,"[('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1)]"
20220118,Net_Zero_Asset_Managers_Initiative,"[('BLK', 1)]"
20220118,Jason_Bouvier,"[('SU', 1)]"
20220118,Phase,"[('ABBV', 1)]"
20220118,infringement,"[('AAPL', 1), ('ERIC', 1)]"
20220118,reliance,"[('GSBD', 1)]"
20220118,Rie,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,Syncrude,"[('SU', 1)]"
20220118,Emily_Horne,"[('GS', 1), ('XOM', 1)]"
20220118,Tonga,"[('PBR-A', 1), ('REPYY', 1)]"
20220118,Oliver_Wyman,"[('STLA.MI', 1)]"
20220118,nfts,"[('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1)]"
20220118,controller,"[('CDNS', 1), ('TSLA', 1)]"
20220118,culture,"[('ATVI', 2), ('BABA', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('SU', 1)]"
20220118,duo,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1)]"
20220118,DOJ,"[('NUAN', 1), ('MSFT', 1), ('SNEJF', 1), ('SONY', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('AAPL', 1), ('FB', 1), ('GOOG', 1), ('GOOGL', 1), ('AMZN', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1)]"
20220118,Exxon_Scope,"[('XOM', 1)]"
20220118,official,"[('BLK', 1), ('BABA', 1), ('MA', 1), ('COIN', 1), ('BNS', 1), ('C', 1), ('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1), ('LUV', 1)]"
20220118,capability,"[('MELI', 1)]"
20220118,holder,"[('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1)]"
20220118,debut,"[('STLA.MI', 1), ('GSBD', 1)]"
20220118,gap,"[('T-PC', 2), ('VZ', 2), ('BLK', 1), ('T', 1), ('T-PA', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('BA', 1)]"
20220118,expectation,"[('ATVI', 2), ('GSBD', 2), ('BABA', 1), ('RY', 1), ('CME', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('GS', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1), ('SCHW', 1), ('BLK', 1), ('C', 1)]"
20220118,et,"[('LUV', 1)]"
20220118,co,"[('AMZN', 1), ('KO', 1), ('PEP', 1), ('WMT', 1), ('ESPIX', 1), ('GME', 1), ('AMC', 1), ('CHWY', 1), ('TSLA', 1), ('NYT', 1), ('GS', 1), ('TTWO', 1), ('FB', 1), ('ZNGA', 1), ('ATVI', 1), ('MSFT', 1)]"
20220118,setup,"[('PTON', 1)]"
20220118,firework,"[('STLA.MI', 1)]"
20220118,bookrunner,"[('C', 1)]"
20220118,slowdown,"[('GSBD', 1), ('MELI', 1)]"
20220118,Brands,"[('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1)]"
20220118,gadget,"[('TM', 1)]"
20220118,Yemen,"[('GS', 1), ('XOM', 1)]"
20220118,Treasury,"[('GOOG', 1), ('GOOGL', 1), ('CRM', 1), ('FB', 1), ('FWAFX', 1), ('AMZN', 1), ('AAPL', 1), ('MSFT', 1), ('SCHW', 1)]"
20220118,average,"[('BLK', 1)]"
20220118,Hamburg,"[('EVT.DE', 1), ('LLY', 1)]"
20220118,sheet,"[('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('BLK', 1)]"
20220118,filing,"[('MA', 1), ('COIN', 1), ('MSFT', 1), ('ATVI', 1), ('SONY', 1)]"
20220118,route,"[('T', 1), ('T-PA', 1), ('T-PC', 1), ('JAPSY', 1), ('JPNRF', 1), ('EANAX', 1), ('VZ', 1), ('BA', 1)]"
20220118,appetite,"[('BNS', 1), ('C', 1)]"
20220118,Riley_Moore,"[('BLK', 2)]"
20220118,rest,"[('GS', 2), ('XOM', 1), ('BAC', 1), ('BAC-PQ', 1), ('PFQAX', 1), ('WFC', 1), ('WFC-PD', 1), ('C', 1), ('PNC', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('XLF', 1), ('MSFT', 1), ('ALEX', 1), ('EA', 1), ('ATVI', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('ZNGA', 1), ('SNEJF', 1), ('SONY', 1), ('TTWO', 1)]"
20220118,blow,"[('BABA', 1)]"
20220118,Alibaba_Group,"[('SBUX', 1)]"
20220118,rush,"[('C', 1)]"
20220118,unity,"[('PINS', 1), ('XRSMF', 1), ('SNEJF', 1), ('SONY', 1), ('AAPL', 1), ('FB', 1), ('ZNGA', 1), ('AMZN', 1), ('ATVI', 1), ('GOOG', 1), ('GOOGL', 1), ('NLOK', 1), ('TCEHY', 1), ('TCTZF', 1), ('TTWO', 1), ('MSFT', 1)]"
20220118,sector,"[('BLK', 2), ('SQ', 1), ('JPM', 1), ('JPM-PK', 1), ('JPM-PL', 1), ('JPM-PM', 1), ('ULCC', 1), ('XMTR', 1), ('AKA', 1), ('FWRG', 1), ('CNVY', 1), ('VECT', 1), ('PATH', 1), ('NRDS', 1), ('MLNK', 1), ('IPO', 1), ('DTC', 1), ('PRCT', 1), ('OMIC', 1), ('NVEI', 1), ('ESMT', 1), ('FDMT', 1), ('BHG', 1), ('MA', 1), ('COIN', 1), ('SHOP', 1), ('RY', 1), ('MELI', 1), ('SCHW', 1), ('C', 1)]"
20220118,presentation,"[('KO', 1)]"
